"비경취업희망여부","비경취업가능성여부","기타활동사항_4주내비구직사유코드","기타활동사항_지난1년내구직활동유무","조사년월","연령5세단위코드","가중값","경제활동상태코드"
1,1,02,2,202107,06,0000454666,3
1,1,02,2,202107,06,0000463920,3
1,1,02,2,202107,06,0000533226,3
1,1,02,2,202107,06,0000595074,3
1,1,02,2,202107,06,0000595074,3
1,1,02,2,202107,06,0000626620,3
1,1,02,2,202107,06,0000632711,3
1,1,02,2,202107,06,0000663906,3
1,1,02,2,202107,06,0000681216,3
1,1,02,2,202107,06,0000748283,3
1,1,02,2,202107,06,0000748283,3
1,1,02,2,202107,06,0000752723,3
1,1,02,2,202107,06,0000752723,3
1,1,02,2,202107,06,0000752723,3
1,1,02,2,202107,06,0000756527,3
1,1,02,2,202107,06,0000773511,3
1,1,02,2,202107,06,0000856321,3
1,1,02,2,202107,06,0000856321,3
1,1,02,2,202107,06,0000896958,3
1,1,02,2,202107,06,0000989166,3
1,1,02,2,202107,06,0001249679,3
1,1,02,2,202107,06,0001369831,3
1,1,02,2,202107,06,0001590260,3
1,1,02,2,202107,06,0001647745,3
1,1,02,2,202107,07,0000273373,3
1,1,02,2,202107,07,0000273373,3
1,1,02,2,202107,07,0000280692,3
1,1,02,2,202107,07,0000329540,3
1,1,02,2,202107,07,0000329540,3
1,1,02,2,202107,07,0000382253,3
1,1,02,2,202107,07,0000445745,3
1,1,02,2,202107,07,0000445745,3
1,1,02,2,202107,07,0000454217,3
1,1,02,2,202107,07,0000480877,3
1,1,02,2,202107,07,0000489206,3
1,1,02,2,202107,07,0000489206,3
1,1,02,2,202107,07,0000505263,3
1,1,02,2,202107,07,0000525276,3
1,1,02,2,202107,07,0000525276,3
1,1,02,2,202107,07,0000570552,3
1,1,02,2,202107,07,0000690849,3
1,1,02,2,202107,07,0000701511,3
1,1,02,2,202107,07,0000701511,3
1,1,02,2,202107,07,0000701511,3
1,1,02,2,202107,07,0000701511,3
1,1,02,2,202107,07,0000734108,3
1,1,02,2,202107,07,0000734108,3
1,1,02,2,202107,07,0000747184,3
1,1,02,2,202107,07,0000767771,3
1,1,02,2,202107,07,0001232465,3
1,1,02,2,202107,07,0001288720,3
1,1,02,2,202107,07,0001288720,3
1,1,02,2,202107,07,0001288720,3
1,1,02,2,202107,07,0001519755,3
1,1,02,2,202107,07,0001544773,3
1,1,02,2,202107,07,0001544773,3
1,1,02,2,202107,07,0001616236,3
1,1,02,2,202107,07,0001616236,3
1,1,02,2,202107,07,0001616236,3
1,1,02,2,202107,08,0000321458,3
1,1,02,2,202107,08,0000331608,3
1,1,02,2,202107,08,0000345894,3
1,1,02,2,202107,08,0000359227,3
1,1,02,2,202107,08,0000359227,3
1,1,02,2,202107,08,0000413382,3
1,1,02,2,202107,08,0000413382,3
1,1,02,2,202107,08,0000430558,3
1,1,02,2,202107,08,0000464359,3
1,1,02,2,202107,08,0000464359,3
1,1,02,2,202107,08,0000481263,3
1,1,02,2,202107,08,0000487026,3
1,1,02,2,202107,08,0000498269,3
1,1,02,2,202107,08,0000498269,3
1,1,02,2,202107,08,0000504792,3
1,1,02,2,202107,08,0000511542,3
1,1,02,2,202107,08,0000511542,3
1,1,02,2,202107,08,0000546819,3
1,1,02,2,202107,08,0000651639,3
1,1,02,2,202107,08,0000751880,3
1,1,02,2,202107,08,0000787468,3
1,1,02,2,202107,08,0000839303,3
1,1,02,2,202107,08,0001278942,3
1,1,02,2,202107,08,0001278942,3
1,1,02,2,202107,08,0001420942,3
1,1,02,2,202107,08,0001612589,3
1,1,02,2,202107,08,0001615986,3
1,1,02,2,202107,08,0001615986,3
1,1,02,2,202107,09,0000268044,3
1,1,02,2,202107,09,0000321245,3
1,1,02,2,202107,09,0000344210,3
1,1,02,2,202107,09,0000344210,3
1,1,02,2,202107,09,0000367879,3
1,1,02,2,202107,09,0000388418,3
1,1,02,2,202107,09,0000391249,3
1,1,02,2,202107,09,0000391249,3
1,1,02,2,202107,09,0000402896,3
1,1,02,2,202107,09,0000447207,3
1,1,02,2,202107,09,0000465903,3
1,1,02,2,202107,09,0000481746,3
1,1,02,2,202107,09,0000495812,3
1,1,02,2,202107,09,0000495812,3
1,1,02,2,202107,09,0000495812,3
1,1,02,2,202107,09,0000569015,3
1,1,02,2,202107,09,0000569015,3
1,1,02,2,202107,09,0000728224,3
1,1,02,2,202107,09,0000728224,3
1,1,02,2,202107,09,0000767018,3
1,1,02,2,202107,09,0000767018,3
1,1,02,2,202107,09,0000878380,3
1,1,02,2,202107,09,0000878380,3
1,1,02,2,202107,09,0000893294,3
1,1,02,2,202107,09,0000893294,3
1,1,02,2,202107,09,0001265977,3
1,1,02,2,202107,09,0001265977,3
1,1,02,2,202107,09,0001265977,3
1,1,02,2,202107,09,0001265977,3
1,1,02,2,202107,09,0001353744,3
1,1,02,2,202107,09,0001513242,3
1,1,02,2,202107,09,0001609679,3
1,1,02,2,202107,09,0001609679,3
1,1,02,2,202107,09,0001609679,3
1,1,02,2,202107,09,0001609679,3
1,1,02,2,202107,10,0000157161,3
1,1,02,2,202107,10,0000298369,3
1,1,02,2,202107,10,0000325698,3
1,1,02,2,202107,10,0000340608,3
1,1,02,2,202107,10,0000340608,3
1,1,02,2,202107,10,0000415307,3
1,1,02,2,202107,10,0000415307,3
1,1,02,2,202107,10,0000431967,3
1,1,02,2,202107,10,0000431967,3
1,1,02,2,202107,10,0000438231,3
1,1,02,2,202107,10,0000438231,3
1,1,02,2,202107,10,0000438231,3
1,1,02,2,202107,10,0000438231,3
1,1,02,2,202107,10,0000454944,3
1,1,02,2,202107,10,0000459302,3
1,1,02,2,202107,10,0000459302,3
1,1,02,2,202107,10,0000476674,3
1,1,02,2,202107,10,0000488885,3
1,1,02,2,202107,10,0000492211,3
1,1,02,2,202107,10,0000504727,3
1,1,02,2,202107,10,0000560937,3
1,1,02,2,202107,10,0000671493,3
1,1,02,2,202107,10,0000671493,3
1,1,02,2,202107,10,0000694817,3
1,1,02,2,202107,10,0000707686,3
1,1,02,2,202107,10,0000730463,3
1,1,02,2,202107,10,0000730463,3
1,1,02,2,202107,10,0000788757,3
1,1,02,2,202107,10,0000788757,3
1,1,02,2,202107,10,0000860749,3
1,1,02,2,202107,10,0000860749,3
1,1,02,2,202107,10,0001253496,3
1,1,02,2,202107,10,0001253496,3
1,1,02,2,202107,10,0001253496,3
1,1,02,2,202107,10,0001253496,3
1,1,02,2,202107,10,0001336190,3
1,1,02,2,202107,10,0001345906,3
1,1,02,2,202107,11,0000081520,3
1,1,02,2,202107,11,0000240104,3
1,1,02,2,202107,11,0000292122,3
1,1,02,2,202107,11,0000306877,3
1,1,02,2,202107,11,0000314757,3
1,1,02,2,202107,11,0000324944,3
1,1,02,2,202107,11,0000327843,3
1,1,02,2,202107,11,0000334087,3
1,1,02,2,202107,11,0000345898,3
1,1,02,2,202107,11,0000359143,3
1,1,02,2,202107,11,0000367005,3
1,1,02,2,202107,11,0000410737,3
1,1,02,2,202107,11,0000528529,3
1,1,02,2,202107,11,0000560434,3
1,1,02,2,202107,11,0000589038,3
1,1,02,2,202107,11,0000596372,3
1,1,02,2,202107,11,0000600538,3
1,1,02,2,202107,11,0000634655,3
1,1,02,2,202107,11,0000646843,3
1,1,02,2,202107,11,0000700789,3
1,1,02,2,202107,11,0000723738,3
1,1,02,2,202107,11,0000723738,3
1,1,02,2,202107,11,0000723738,3
1,1,02,2,202107,11,0001121774,3
1,1,02,2,202107,11,0001161554,3
1,1,02,2,202107,11,0001161554,3
1,1,02,2,202107,11,0001217900,3
1,1,02,2,202107,11,0001354596,3
1,1,02,2,202107,11,0001618343,3
1,1,02,2,202108,01,0000402461,3
1,1,02,2,202108,01,0000508237,3
1,1,02,2,202108,01,0000514941,3
1,1,02,2,202108,01,0000530657,3
1,1,02,2,202108,01,0000614263,3
1,1,02,2,202108,01,0000754175,3
1,1,02,2,202108,02,0000432694,3
1,1,02,2,202108,02,0000435522,3
1,1,02,2,202108,02,0000435522,3
1,1,02,2,202108,02,0000445107,3
1,1,02,2,202108,02,0000490686,3
1,1,02,2,202108,02,0000506396,3
1,1,02,2,202108,02,0000517681,3
1,1,02,2,202108,02,0000517681,3
1,1,02,2,202108,02,0000527179,3
1,1,02,2,202108,02,0000556886,3
1,1,02,2,202108,02,0000556886,3
1,1,02,2,202108,02,0000556886,3
1,1,02,2,202108,02,0000569902,3
1,1,02,2,202108,02,0000596804,3
1,1,02,2,202108,02,0000596804,3
1,1,02,2,202108,02,0000615446,3
1,1,02,2,202108,02,0000615446,3
1,1,02,2,202108,02,0000628230,3
1,1,02,2,202108,02,0000682754,3
1,1,02,2,202108,02,0000682754,3
1,1,02,2,202108,02,0000708299,3
1,1,02,2,202108,02,0000766539,3
1,1,02,2,202108,02,0000801694,3
1,1,02,2,202108,02,0000801694,3
1,1,02,2,202108,02,0000837001,3
1,1,02,2,202108,02,0000850165,3
1,1,02,2,202108,02,0000850165,3
1,1,02,2,202108,02,0000850165,3
1,1,02,2,202108,02,0000859860,3
1,1,02,2,202108,02,0000859860,3
1,1,02,2,202108,02,0000920530,3
1,1,02,2,202108,02,0000958689,3
1,1,02,2,202108,02,0000958689,3
1,1,02,2,202108,02,0001031445,3
1,1,02,2,202108,02,0001031445,3
1,1,02,2,202108,02,0001033727,3
1,1,02,2,202108,02,0001233675,3
1,1,02,2,202108,02,0001233675,3
1,1,02,2,202108,02,0001497501,3
1,1,02,2,202108,02,0001497501,3
1,1,02,2,202108,02,0001497501,3
1,1,02,2,202108,02,0001497501,3
1,1,02,2,202108,02,0001602661,3
1,1,02,2,202108,02,0001602661,3
1,1,02,2,202108,02,0001602661,3
1,1,02,2,202108,02,0001728022,3
1,1,02,2,202108,02,0001728022,3
1,1,02,2,202108,02,0002509763,3
1,1,02,2,202108,03,0000120250,3
1,1,02,2,202108,03,0000344161,3
1,1,02,2,202108,03,0000390212,3
1,1,02,2,202108,03,0000483135,3
1,1,02,2,202108,03,0000483135,3
1,1,02,2,202108,03,0000483135,3
1,1,02,2,202108,03,0000486389,3
1,1,02,2,202108,03,0000486389,3
1,1,02,2,202108,03,0000486389,3
1,1,02,2,202108,03,0000486389,3
1,1,02,2,202108,03,0000486389,3
1,1,02,2,202108,03,0000502801,3
1,1,02,2,202108,03,0000502801,3
1,1,02,2,202108,03,0000502801,3
1,1,02,2,202108,03,0000570148,3
1,1,02,2,202108,03,0000580110,3
1,1,02,2,202108,03,0000580110,3
1,1,02,2,202108,03,0000609665,3
1,1,02,2,202108,03,0000609665,3
1,1,02,2,202108,03,0000609665,3
1,1,02,2,202108,03,0000609665,3
1,1,02,2,202108,03,0000640505,3
1,1,02,2,202108,03,0000658760,3
1,1,02,2,202108,03,0000658760,3
1,1,02,2,202108,03,0000678547,3
1,1,02,2,202108,03,0000678547,3
1,1,02,2,202108,03,0000678547,3
1,1,02,2,202108,03,0000678547,3
1,1,02,2,202108,03,0000689572,3
1,1,02,2,202108,03,0000689572,3
1,1,02,2,202108,03,0000689572,3
1,1,02,2,202108,03,0000725303,3
1,1,02,2,202108,03,0000725303,3
1,1,02,2,202108,03,0000754549,3
1,1,02,2,202108,03,0000754549,3
1,1,02,2,202108,03,0000774557,3
1,1,02,2,202108,03,0000800510,3
1,1,02,2,202108,03,0000816170,3
1,1,02,2,202108,03,0000817034,3
1,1,02,2,202108,03,0000829206,3
1,1,02,2,202108,03,0000829206,3
1,1,02,2,202108,03,0000829206,3
1,1,02,2,202108,03,0000829206,3
1,1,02,2,202108,03,0000829206,3
1,1,02,2,202108,03,0000863379,3
1,1,02,2,202108,03,0000866098,3
1,1,02,2,202108,03,0000866098,3
1,1,02,2,202108,03,0000866098,3
1,1,02,2,202108,03,0000888128,3
1,1,02,2,202108,03,0000894403,3
1,1,02,2,202108,03,0000975058,3
1,1,02,2,202108,03,0001028665,3
1,1,02,2,202108,03,0001037560,3
1,1,02,2,202108,03,0001058983,3
1,1,02,2,202108,03,0001117363,3
1,1,02,2,202108,03,0001117363,3
1,1,02,2,202108,03,0001117363,3
1,1,02,2,202108,03,0001197793,3
1,1,02,2,202108,03,0001197793,3
1,1,02,2,202108,03,0001201460,3
1,1,02,2,202108,03,0001201460,3
1,1,02,2,202108,03,0001283563,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001487589,3
1,1,02,2,202108,03,0001557383,3
1,1,02,2,202108,03,0001703703,3
1,1,02,2,202108,03,0001864639,3
1,1,02,2,202108,03,0001864639,3
1,1,02,2,202108,03,0001864639,3
1,1,02,2,202108,03,0001877486,3
1,1,02,2,202108,03,0001877486,3
1,1,02,2,202108,04,0000221942,3
1,1,02,2,202108,04,0000384771,3
1,1,02,2,202108,04,0000417398,3
1,1,02,2,202108,04,0000472147,3
1,1,02,2,202108,04,0000472147,3
1,1,02,2,202108,04,0000513982,3
1,1,02,2,202108,04,0000562723,3
1,1,02,2,202108,04,0000562723,3
1,1,02,2,202108,04,0000562723,3
1,1,02,2,202108,04,0000711818,3
1,1,02,2,202108,04,0000716355,3
1,1,02,2,202108,04,0000766448,3
1,1,02,2,202108,04,0000824221,3
1,1,02,2,202108,04,0000824221,3
1,1,02,2,202108,04,0000824221,3
1,1,02,2,202108,04,0000824221,3
1,1,02,2,202108,04,0000844910,3
1,1,02,2,202108,04,0000844910,3
1,1,02,2,202108,04,0000863493,3
1,1,02,2,202108,04,0000863493,3
1,1,02,2,202108,04,0000863493,3
1,1,02,2,202108,04,0000872075,3
1,1,02,2,202108,04,0000882710,3
1,1,02,2,202108,04,0000882710,3
1,1,02,2,202108,04,0001011237,3
1,1,02,2,202108,04,0001022574,3
1,1,02,2,202108,04,0001060212,3
1,1,02,2,202108,04,0001107677,3
1,1,02,2,202108,04,0001116561,3
1,1,02,2,202108,04,0001195742,3
1,1,02,2,202108,04,0001195742,3
1,1,02,2,202108,04,0001464563,3
1,1,02,2,202108,04,0001464563,3
1,1,02,2,202108,04,0001468037,3
1,1,02,2,202108,04,0001836492,3
1,1,02,2,202108,04,0001836492,3
1,1,02,2,202108,04,0002156074,3
1,1,02,2,202108,04,0002437292,3
1,1,02,2,202108,05,0000480212,3
1,1,02,2,202108,05,0000480212,3
1,1,02,2,202108,05,0000521544,3
1,1,02,2,202108,05,0000521544,3
1,1,02,2,202108,05,0000526094,3
1,1,02,2,202108,05,0000526094,3
1,1,02,2,202108,05,0000560724,3
1,1,02,2,202108,05,0000600798,3
1,1,02,2,202108,05,0000600798,3
1,1,02,2,202108,05,0000670850,3
1,1,02,2,202108,05,0000781143,3
1,1,02,2,202108,05,0000783361,3
1,1,02,2,202108,05,0000788680,3
1,1,02,2,202108,05,0000788680,3
1,1,02,2,202108,05,0000843683,3
1,1,02,2,202108,05,0000849666,3
1,1,02,2,202108,05,0000850023,3
1,1,02,2,202108,05,0000850023,3
1,1,02,2,202108,05,0000960552,3
1,1,02,2,202108,05,0000968407,3
1,1,02,2,202108,05,0000968407,3
1,1,02,2,202108,05,0001056284,3
1,1,02,2,202108,05,0001410103,3
1,1,02,2,202108,05,0001410103,3
1,1,02,2,202108,05,0001482162,3
1,1,02,2,202108,05,0001482162,3
1,1,02,2,202108,05,0001482162,3
1,1,02,2,202108,05,0001729670,3
1,1,02,2,202108,05,0001769872,3
1,1,02,2,202108,05,0001769872,3
1,1,02,2,202108,05,0001860970,3
1,1,02,2,202108,05,0001860970,3
1,1,02,2,202108,06,0000110291,3
1,1,02,2,202108,06,0000130566,3
1,1,02,2,202108,06,0000305815,3
1,1,02,2,202108,06,0000339228,3
1,1,02,2,202108,06,0000339228,3
1,1,02,2,202108,06,0000419479,3
1,1,02,2,202108,06,0000441851,3
1,1,02,2,202108,06,0000453575,3
1,1,02,2,202108,06,0000569700,3
1,1,02,2,202108,06,0000569700,3
1,1,02,2,202108,06,0000577723,3
1,1,02,2,202108,06,0000599799,3
1,1,02,2,202108,06,0000602972,3
1,1,02,2,202108,06,0000650551,3
1,1,02,2,202108,06,0000681887,3
1,1,02,2,202108,06,0000754741,3
1,1,02,2,202108,06,0000770082,3
1,1,02,2,202108,06,0000792154,3
1,1,02,2,202108,06,0000793819,3
1,1,02,2,202108,06,0000793819,3
1,1,02,2,202108,06,0000793819,3
1,1,02,2,202108,06,0000814516,3
1,1,02,2,202108,06,0000814516,3
1,1,02,2,202108,06,0000989057,3
1,1,02,2,202108,06,0001335465,3
1,1,02,2,202108,06,0001335465,3
1,1,02,2,202108,06,0001555024,3
1,1,02,2,202108,07,0000259191,3
1,1,02,2,202108,07,0000259191,3
1,1,02,2,202108,07,0000276164,3
1,1,02,2,202108,07,0000354823,3
1,1,02,2,202108,07,0000354823,3
1,1,02,2,202108,07,0000405680,3
1,1,02,2,202108,07,0000420585,3
1,1,02,2,202108,07,0000443758,3
1,1,02,2,202108,07,0000443972,3
1,1,02,2,202108,07,0000473095,3
1,1,02,2,202108,07,0000475142,3
1,1,02,2,202108,07,0000484722,3
1,1,02,2,202108,07,0000514000,3
1,1,02,2,202108,07,0000547592,3
1,1,02,2,202108,07,0000562696,3
1,1,02,2,202108,07,0000681505,3
1,1,02,2,202108,07,0000687298,3
1,1,02,2,202108,07,0000687298,3
1,1,02,2,202108,07,0000687298,3
1,1,02,2,202108,07,0000691886,3
1,1,02,2,202108,07,0000699999,3
1,1,02,2,202108,07,0000727578,3
1,1,02,2,202108,07,0000761578,3
1,1,02,2,202108,07,0000761578,3
1,1,02,2,202108,07,0000784219,3
1,1,02,2,202108,07,0001255699,3
1,1,02,2,202108,07,0001255699,3
1,1,02,2,202108,07,0001300847,3
1,1,02,2,202108,07,0001300847,3
1,1,02,2,202108,07,0001300847,3
1,1,02,2,202108,07,0001566207,3
1,1,02,2,202108,07,0001585946,3
1,1,02,2,202108,07,0001678383,3
1,1,02,2,202108,07,0001678383,3
1,1,02,2,202108,07,0001678383,3
1,1,02,2,202108,08,0000290426,3
1,1,02,2,202108,08,0000312210,3
1,1,02,2,202108,08,0000312210,3
1,1,02,2,202108,08,0000340912,3
1,1,02,2,202108,08,0000340912,3
1,1,02,2,202108,08,0000340912,3
1,1,02,2,202108,08,0000345623,3
1,1,02,2,202108,08,0000416796,3
1,1,02,2,202108,08,0000436095,3
1,1,02,2,202108,08,0000436095,3
1,1,02,2,202108,08,0000464802,3
1,1,02,2,202108,08,0000473661,3
1,1,02,2,202108,08,0000479016,3
1,1,02,2,202108,08,0000489828,3
1,1,02,2,202108,08,0000489828,3
1,1,02,2,202108,08,0000523573,3
1,1,02,2,202108,08,0000523573,3
1,1,02,2,202108,08,0000536526,3
1,1,02,2,202108,08,0000536526,3
1,1,02,2,202108,08,0000546836,3
1,1,02,2,202108,08,0000669612,3
1,1,02,2,202108,08,0000760940,3
1,1,02,2,202108,08,0000783051,3
1,1,02,2,202108,08,0000808945,3
1,1,02,2,202108,08,0000964869,3
1,1,02,2,202108,08,0001255919,3
1,1,02,2,202108,08,0001255919,3
1,1,02,2,202108,08,0001433527,3
1,1,02,2,202108,08,0001581413,3
1,1,02,2,202108,08,0001615275,3
1,1,02,2,202108,09,0000324551,3
1,1,02,2,202108,09,0000356889,3
1,1,02,2,202108,09,0000356889,3
1,1,02,2,202108,09,0000372021,3
1,1,02,2,202108,09,0000390934,3
1,1,02,2,202108,09,0000408440,3
1,1,02,2,202108,09,0000432726,3
1,1,02,2,202108,09,0000453695,3
1,1,02,2,202108,09,0000469374,3
1,1,02,2,202108,09,0000482077,3
1,1,02,2,202108,09,0000491382,3
1,1,02,2,202108,09,0000491382,3
1,1,02,2,202108,09,0000491382,3
1,1,02,2,202108,09,0000583591,3
1,1,02,2,202108,09,0000583591,3
1,1,02,2,202108,09,0000690738,3
1,1,02,2,202108,09,0000726489,3
1,1,02,2,202108,09,0000778088,3
1,1,02,2,202108,09,0000778088,3
1,1,02,2,202108,09,0000857484,3
1,1,02,2,202108,09,0000857484,3
1,1,02,2,202108,09,0000876156,3
1,1,02,2,202108,09,0000898826,3
1,1,02,2,202108,09,0000898826,3
1,1,02,2,202108,09,0001246098,3
1,1,02,2,202108,09,0001246098,3
1,1,02,2,202108,09,0001246098,3
1,1,02,2,202108,09,0001322702,3
1,1,02,2,202108,09,0001570105,3
1,1,02,2,202108,09,0001678992,3
1,1,02,2,202108,09,0001678992,3
1,1,02,2,202108,09,0001678992,3
1,1,02,2,202108,09,0001678992,3
1,1,02,2,202108,10,0000106953,3
1,1,02,2,202108,10,0000293491,3
1,1,02,2,202108,10,0000294367,3
1,1,02,2,202108,10,0000334268,3
1,1,02,2,202108,10,0000334268,3
1,1,02,2,202108,10,0000335695,3
1,1,02,2,202108,10,0000422504,3
1,1,02,2,202108,10,0000422504,3
1,1,02,2,202108,10,0000435094,3
1,1,02,2,202108,10,0000446070,3
1,1,02,2,202108,10,0000446070,3
1,1,02,2,202108,10,0000446070,3
1,1,02,2,202108,10,0000468760,3
1,1,02,2,202108,10,0000475366,3
1,1,02,2,202108,10,0000495307,3
1,1,02,2,202108,10,0000496798,3
1,1,02,2,202108,10,0000496798,3
1,1,02,2,202108,10,0000513718,3
1,1,02,2,202108,10,0000693402,3
1,1,02,2,202108,10,0000693402,3
1,1,02,2,202108,10,0000697822,3
1,1,02,2,202108,10,0000714524,3
1,1,02,2,202108,10,0000714524,3
1,1,02,2,202108,10,0000714524,3
1,1,02,2,202108,10,0000731812,3
1,1,02,2,202108,10,0000759989,3
1,1,02,2,202108,10,0000844322,3
1,1,02,2,202108,10,0000844322,3
1,1,02,2,202108,10,0001197170,3
1,1,02,2,202108,10,0001267328,3
1,1,02,2,202108,10,0001267328,3
1,1,02,2,202108,10,0001267328,3
1,1,02,2,202108,10,0001323197,3
1,1,02,2,202108,10,0001442494,3
1,1,02,2,202108,11,0000084295,3
1,1,02,2,202108,11,0000174297,3
1,1,02,2,202108,11,0000240956,3
1,1,02,2,202108,11,0000243808,3
1,1,02,2,202108,11,0000284529,3
1,1,02,2,202108,11,0000307692,3
1,1,02,2,202108,11,0000314278,3
1,1,02,2,202108,11,0000328407,3
1,1,02,2,202108,11,0000347518,3
1,1,02,2,202108,11,0000365654,3
1,1,02,2,202108,11,0000365654,3
1,1,02,2,202108,11,0000376024,3
1,1,02,2,202108,11,0000387443,3
1,1,02,2,202108,11,0000391776,3
1,1,02,2,202108,11,0000428051,3
1,1,02,2,202108,11,0000564046,3
1,1,02,2,202108,11,0000577371,3
1,1,02,2,202108,11,0000581845,3
1,1,02,2,202108,11,0000581845,3
1,1,02,2,202108,11,0000616403,3
1,1,02,2,202108,11,0000741072,3
1,1,02,2,202108,11,0000741072,3
1,1,02,2,202108,11,0000741072,3
1,1,02,2,202108,11,0000823198,3
1,1,02,2,202108,11,0001201728,3
1,1,02,2,202108,11,0001202747,3
1,1,02,2,202108,11,0001392746,3
1,1,02,2,202108,11,0001669080,3
1,1,02,2,202109,01,0000392806,3
1,1,02,2,202109,01,0000518725,3
1,1,02,2,202109,01,0000527870,3
1,1,02,2,202109,01,0000537861,3
1,1,02,2,202109,01,0000783004,3
1,1,02,2,202109,02,0000082113,3
1,1,02,2,202109,02,0000462257,3
1,1,02,2,202109,02,0000464882,3
1,1,02,2,202109,02,0000464882,3
1,1,02,2,202109,02,0000470402,3
1,1,02,2,202109,02,0000470402,3
1,1,02,2,202109,02,0000480309,3
1,1,02,2,202109,02,0000514993,3
1,1,02,2,202109,02,0000537478,3
1,1,02,2,202109,02,0000553933,3
1,1,02,2,202109,02,0000553933,3
1,1,02,2,202109,02,0000553933,3
1,1,02,2,202109,02,0000553933,3
1,1,02,2,202109,02,0000560112,3
1,1,02,2,202109,02,0000560112,3
1,1,02,2,202109,02,0000564320,3
1,1,02,2,202109,02,0000564320,3
1,1,02,2,202109,02,0000564320,3
1,1,02,2,202109,02,0000580044,3
1,1,02,2,202109,02,0000580044,3
1,1,02,2,202109,02,0000623118,3
1,1,02,2,202109,02,0000641033,3
1,1,02,2,202109,02,0000680737,3
1,1,02,2,202109,02,0000719942,3
1,1,02,2,202109,02,0000792949,3
1,1,02,2,202109,02,0000823775,3
1,1,02,2,202109,02,0000823775,3
1,1,02,2,202109,02,0000824753,3
1,1,02,2,202109,02,0000824753,3
1,1,02,2,202109,02,0000824753,3
1,1,02,2,202109,02,0000826462,3
1,1,02,2,202109,02,0000830503,3
1,1,02,2,202109,02,0000830503,3
1,1,02,2,202109,02,0000886230,3
1,1,02,2,202109,02,0000886230,3
1,1,02,2,202109,02,0000923016,3
1,1,02,2,202109,02,0000923016,3
1,1,02,2,202109,02,0000941956,3
1,1,02,2,202109,02,0000941956,3
1,1,02,2,202109,02,0000960052,3
1,1,02,2,202109,02,0001324770,3
1,1,02,2,202109,02,0001490661,3
1,1,02,2,202109,02,0001490661,3
1,1,02,2,202109,02,0001490661,3
1,1,02,2,202109,02,0001490661,3
1,1,02,2,202109,02,0001490661,3
1,1,02,2,202109,02,0001590791,3
1,1,02,2,202109,02,0001590791,3
1,1,02,2,202109,02,0001590791,3
1,1,02,2,202109,02,0001590791,3
1,1,02,2,202109,02,0001590791,3
1,1,02,2,202109,02,0001780780,3
1,1,02,2,202109,02,0002051371,3
1,1,02,2,202109,02,0002503307,3
1,1,02,2,202109,03,0000343024,3
1,1,02,2,202109,03,0000359194,3
1,1,02,2,202109,03,0000470147,3
1,1,02,2,202109,03,0000470147,3
1,1,02,2,202109,03,0000470147,3
1,1,02,2,202109,03,0000519027,3
1,1,02,2,202109,03,0000519027,3
1,1,02,2,202109,03,0000519027,3
1,1,02,2,202109,03,0000519027,3
1,1,02,2,202109,03,0000519027,3
1,1,02,2,202109,03,0000552096,3
1,1,02,2,202109,03,0000564450,3
1,1,02,2,202109,03,0000574090,3
1,1,02,2,202109,03,0000597591,3
1,1,02,2,202109,03,0000597591,3
1,1,02,2,202109,03,0000643082,3
1,1,02,2,202109,03,0000658193,3
1,1,02,2,202109,03,0000658193,3
1,1,02,2,202109,03,0000658193,3
1,1,02,2,202109,03,0000658193,3
1,1,02,2,202109,03,0000659576,3
1,1,02,2,202109,03,0000659576,3
1,1,02,2,202109,03,0000674032,3
1,1,02,2,202109,03,0000674032,3
1,1,02,2,202109,03,0000674032,3
1,1,02,2,202109,03,0000674032,3
1,1,02,2,202109,03,0000690304,3
1,1,02,2,202109,03,0000690304,3
1,1,02,2,202109,03,0000690304,3
1,1,02,2,202109,03,0000737460,3
1,1,02,2,202109,03,0000737460,3
1,1,02,2,202109,03,0000737460,3
1,1,02,2,202109,03,0000745638,3
1,1,02,2,202109,03,0000745638,3
1,1,02,2,202109,03,0000745638,3
1,1,02,2,202109,03,0000759866,3
1,1,02,2,202109,03,0000759866,3
1,1,02,2,202109,03,0000815239,3
1,1,02,2,202109,03,0000828667,3
1,1,02,2,202109,03,0000859545,3
1,1,02,2,202109,03,0000866641,3
1,1,02,2,202109,03,0000866641,3
1,1,02,2,202109,03,0000866641,3
1,1,02,2,202109,03,0000877790,3
1,1,02,2,202109,03,0000877790,3
1,1,02,2,202109,03,0000877790,3
1,1,02,2,202109,03,0000877790,3
1,1,02,2,202109,03,0000877790,3
1,1,02,2,202109,03,0000886709,3
1,1,02,2,202109,03,0000911617,3
1,1,02,2,202109,03,0001016073,3
1,1,02,2,202109,03,0001021675,3
1,1,02,2,202109,03,0001043821,3
1,1,02,2,202109,03,0001054023,3
1,1,02,2,202109,03,0001054023,3
1,1,02,2,202109,03,0001054023,3
1,1,02,2,202109,03,0001174950,3
1,1,02,2,202109,03,0001237583,3
1,1,02,2,202109,03,0001259884,3
1,1,02,2,202109,03,0001462733,3
